Tiempo (s),Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
1617.719,28.54,,18.51,41610.0,9
1618.028,28.26,,26.88,41610.0,9
1618.338,27.86,,38.9,41610.0,9
1618.648,27.47,,50.42,41790.0,9
1618.975,27.63,,45.75,41790.0,9
1619.282,27.56,,47.87,41790.0,9
1619.595,27.56,,47.92,42090.0,9
1619.904,28.08,,32.27,42090.0,9
1620.214,27.87,,38.55,42090.0,9
1620.523,27.82,,40.12,42180.0,9
1620.851,28.14,,30.71,42180.0,9
1621.16,27.73,,42.75,42180.0,9
1621.47,28.21,,28.54,42180.0,9
1621.478,28.3,,25.92,41730.0,9
1621.779,28.26,,26.94,41730.0,9
1622.088,28.28,,26.4,41730.0,9
1622.397,28.5,,19.57,41850.0,9
1622.724,27.79,,41.08,41850.0,9
1623.033,27.84,,39.52,41850.0,9
1623.345,27.77,,41.61,42240.0,9
1623.649,27.79,,41.11,42240.0,9
1623.96,27.81,,40.61,42240.0,9
1624.273,27.74,,42.74,42240.0,9
1624.599,27.74,,42.77,41850.0,9
1624.907,27.47,,50.64,41850.0,9
1625.219,27.58,,47.57,41850.0,9
1625.523,27.32,,55.45,41640.0,9
1625.836,27.75,,42.49,41640.0,9
1626.162,28.03,,34.14,41640.0,9
1626.469,28.29,,26.27,41760.0,9
1626.779,28.33,,25.2,41760.0,9
1627.093,28.34,,24.64,41760.0,9
1627.403,28.47,,20.87,41760.0,9
1627.712,28.15,,30.26,41580.0,9
1628.024,28.5,,19.75,41580.0,9
1628.351,28.47,,20.76,41580.0,9
1628.658,28.36,,23.83,41850.0,9
1628.966,28.36,,23.8,41850.0,9
1629.278,28.33,,24.82,41850.0,9
1629.594,28.06,,32.65,41370.0,9
1629.908,28.34,,24.25,41370.0,9
1629.921,28.0,,34.68,41370.0,9
1630.223,27.75,,42.03,41370.0,9
1630.532,27.7,,43.61,41730.0,9
1630.843,27.4,,52.55,41730.0,9
1631.152,27.72,,43.19,41730.0,9
1631.46,27.73,,42.71,42030.0,9
1631.789,28.08,,32.26,42030.0,9
1632.085,28.01,,34.33,42030.0,9
1632.411,28.1,,31.69,41850.0,9
1632.724,28.01,,34.28,41850.0,9
1633.036,28.03,,33.72,41850.0,9
1633.347,28.15,,30.07,41850.0,9
1633.66,27.79,,41.08,41910.0,9
1633.971,28.12,,31.14,41910.0,9
1634.282,27.79,,41.09,41910.0,9
1634.592,28.08,,32.19,42090.0,9
1634.899,28.43,,21.69,42090.0,9
1635.213,28.12,,31.09,42090.0,9
1635.523,28.19,,29.0,41520.0,9
1635.85,27.91,,37.37,41520.0,9
1636.163,27.7,,43.66,41520.0,9
1636.467,27.75,,42.12,41520.0,9
1636.781,27.72,,43.19,41670.0,9
1637.091,27.73,,42.7,41670.0,9
1637.403,27.87,,38.57,41670.0,9
1637.726,27.75,,42.3,41520.0,9
1638.035,27.7,,43.88,41520.0,9
1638.346,27.91,,37.63,41520.0,9
1638.35,27.84,,39.71,41760.0,9
1638.654,28.17,,29.76,41760.0,9
1638.965,28.19,,29.15,41760.0,9
1639.274,28.21,,28.6,41760.0,9
1639.603,28.26,,27.02,41790.0,9
1639.911,28.15,,30.16,41790.0,9
1640.223,27.84,,39.6,41790.0,9
1640.537,28.26,,27.04,41460.0,9
1640.842,28.1,,31.68,41460.0,9
1641.157,28.17,,29.56,41460.0,9
1641.465,28.17,,29.54,41760.0,9
1641.774,27.86,,38.96,41760.0,9
1642.103,28.08,,32.24,41760.0,9
1642.416,27.67,,44.78,42060.0,9
1642.723,27.63,,45.85,42060.0,9
1643.036,27.61,,46.41,42060.0,9
1643.341,27.63,,45.93,42060.0,9
1643.653,28.07,,32.9,41850.0,9
1643.98,28.08,,32.37,41850.0,9
1644.286,28.05,,33.4,41850.0,9
1644.597,28.05,,33.4,41550.0,9
1644.907,27.82,,40.19,41550.0,9
1645.221,27.86,,39.17,41550.0,9
1645.533,28.14,,30.83,41700.0,9
1645.841,27.77,,41.82,41700.0,9
1646.154,27.92,,37.17,41700.0,9
1646.465,27.94,,36.65,41700.0,9
1646.778,27.72,,43.46,41310.0,9
1647.089,28.01,,34.59,41310.0,9
1647.094,27.98,,35.63,41310.0,9
1647.401,28.2,,28.84,41730.0,9
1647.711,28.05,,33.57,41730.0,9
1648.037,27.75,,42.46,41730.0,9
1648.351,27.79,,41.44,41940.0,9
1648.66,27.59,,47.22,41940.0,9
1648.969,27.84,,39.92,41940.0,9
1649.284,28.05,,33.66,41940.0,9
1649.591,28.33,,25.26,42060.0,9
1649.902,28.27,,26.79,42060.0,9
1650.215,28.19,,29.4,42060.0,9
1650.529,28.2,,28.86,41700.0,9
1650.838,27.84,,39.84,41700.0,9
1651.151,28.15,,30.44,41700.0,9
1651.475,28.26,,27.26,41670.0,9
1651.8,28.2,,28.79,41670.0,9
1652.111,28.22,,28.25,41670.0,9
1652.423,28.27,,26.62,41670.0,9
1652.734,27.94,,36.54,41790.0,9
1653.044,28.29,,26.08,41790.0,9
1653.365,28.17,,29.73,41790.0,9
1653.674,28.15,,30.23,41340.0,9
1653.983,27.84,,39.68,41340.0,9
1654.291,27.56,,48.08,41340.0,9
1654.602,27.46,,51.26,41280.0,9
1654.927,27.47,,50.8,41280.0,9
1654.933,27.42,,52.41,41280.0,9
1655.236,27.72,,43.59,41280.0,9
1655.549,28.01,,34.7,42240.0,9
1655.857,27.98,,35.73,42240.0,9
1656.168,28.31,,25.8,42240.0,9
1656.478,28.07,,33.1,41580.0,9
1656.808,28.0,,35.18,41580.0,9
1657.115,28.03,,34.14,41580.0,9
1657.425,28.07,,33.08,41280.0,9
1657.736,28.05,,33.59,41280.0,9
1658.046,28.1,,32.01,41280.0,9
1658.355,28.13,,30.95,41280.0,9
1658.669,28.12,,31.47,41460.0,9
1658.979,28.08,,32.5,41460.0,9
1659.292,28.06,,33.02,41460.0,9
1659.603,27.98,,35.61,41880.0,9
1659.916,27.67,,45.04,41880.0,9
1660.238,27.65,,45.6,41880.0,9
1660.55,27.37,,54.01,41580.0,9
1660.862,27.61,,46.76,41580.0,9
1661.174,27.86,,39.48,41580.0,9
1661.486,28.15,,30.6,41580.0,9
1661.793,28.17,,30.07,41250.0,9
1662.107,28.29,,26.36,41250.0,9
1662.416,28.33,,25.27,41250.0,9
1662.726,28.34,,24.67,40920.0,9
1663.053,28.29,,26.2,40920.0,9
1663.361,28.22,,28.28,40920.0,9
1663.671,27.93,,37.16,41820.0,9
1663.676,28.19,,29.33,41820.0,9
1663.981,28.22,,28.24,41820.0,9
1664.296,28.26,,27.16,41820.0,9
1664.615,28.26,,27.14,41970.0,9
1664.927,28.05,,33.39,41970.0,9
1665.238,27.79,,41.26,41970.0,9
1665.545,27.8,,40.75,41790.0,9
1665.856,27.84,,39.73,41790.0,9
1666.167,27.86,,39.23,41790.0,9
1666.48,27.8,,40.8,41610.0,9
1666.79,27.46,,51.3,41610.0,9
1667.118,27.68,,44.56,41610.0,9
1667.429,27.63,,46.16,41610.0,9
1667.737,27.91,,37.81,41520.0,9
1668.052,27.96,,36.26,41520.0,9
1668.361,27.96,,36.26,41520.0,9
1668.669,28.4,,23.16,41610.0,9
1668.978,28.14,,30.98,41610.0,9
1669.302,28.31,,25.74,41610.0,9
1669.613,28.34,,24.65,41730.0,9
1669.923,28.4,,23.05,41730.0,9
1670.233,28.33,,25.07,41730.0,9
1670.542,28.38,,23.46,41940.0,9
1670.851,28.08,,32.33,41940.0,9
1671.179,28.0,,34.93,41940.0,9
1671.487,27.94,,36.52,41940.0,9
1671.793,27.68,,44.38,42360.0,9
1672.105,27.68,,44.41,42360.0,9
1672.428,27.72,,43.4,42360.0,9
1672.431,27.44,,51.82,42000.0,9
1672.738,28.17,,29.87,42000.0,9
1673.047,28.1,,31.93,42000.0,9
1673.362,28.29,,26.17,41790.0,9
1673.672,28.24,,27.7,41790.0,9
1673.982,28.15,,30.32,41790.0,9
1674.291,28.2,,28.77,41790.0,9
1674.601,28.26,,27.17,41640.0,9
1674.925,28.22,,28.18,41640.0,9
1675.232,28.27,,26.57,41640.0,9
1675.54,28.27,,26.55,42000.0,9
1675.865,27.94,,36.45,42000.0,9
1676.177,28.33,,24.94,42000.0,9
1676.488,28.24,,27.55,42930.0,9
1676.799,28.26,,27.0,42930.0,9
1677.111,27.94,,36.39,42930.0,9
1677.424,27.86,,39.02,42930.0,9
1677.732,27.65,,45.32,41700.0,9
1678.043,27.63,,45.87,41700.0,9
1678.357,27.75,,42.27,41700.0,9
1678.682,27.42,,52.2,42300.0,9
1678.992,27.63,,46.02,42300.0,9
1679.296,27.6,,47.09,42300.0,9
1679.608,27.81,,40.84,41460.0,9
1679.917,27.89,,38.27,41460.0,9
1680.226,27.91,,37.76,41460.0,9
1680.552,27.94,,36.72,41460.0,9
1680.861,27.96,,36.19,41460.0,9
1680.867,27.96,,36.2,41460.0,9
1681.168,28.27,,26.78,41460.0,9
1681.477,27.89,,38.27,41970.0,9
1681.801,27.87,,38.81,41970.0,9
1682.113,27.87,,38.82,41970.0,9
1682.421,27.8,,40.94,41520.0,9
1682.731,27.87,,38.88,41520.0,9
1683.042,28.2,,28.95,41520.0,9
1683.366,27.93,,37.32,41520.0,9
1683.674,27.75,,42.57,41070.0,9
1683.982,27.82,,40.51,41070.0,9
1684.294,27.58,,47.87,41070.0,9
1684.603,27.93,,37.42,41820.0,9
1684.928,28.22,,28.51,41820.0,9
1685.239,28.15,,30.58,41820.0,9
1685.551,28.08,,32.64,41520.0,9
1685.856,28.05,,33.69,41520.0,9
1686.167,28.05,,33.69,41520.0,9
1686.477,28.19,,29.43,41520.0,9
1686.803,28.57,,17.87,41970.0,9
1687.113,28.52,,19.4,41970.0,9
1687.428,28.8,,10.96,41970.0,9
1687.735,28.61,,16.66,42120.0,9
1688.046,28.29,,26.06,42120.0,9
1688.354,28.27,,26.56,42120.0,9
1688.663,27.96,,35.95,41490.0,9
1688.986,28.24,,27.58,41490.0,9
1689.3,27.91,,37.51,41490.0,9
1689.305,27.7,,43.8,41490.0,9
1689.607,27.73,,42.79,42870.0,9
1689.915,27.47,,50.67,42870.0,9
1690.23,27.77,,41.82,42870.0,9
1690.541,27.73,,42.91,41910.0,9
1690.864,28.03,,34.03,41910.0,9
1691.173,28.08,,32.47,41910.0,9
1691.483,28.1,,31.93,41550.0,9
1691.793,28.15,,30.36,41550.0,9
1692.103,28.15,,30.29,41550.0,9
1692.428,28.1,,31.83,41550.0,9
1692.738,28.1,,31.82,41400.0,9
1693.051,28.07,,32.85,41400.0,9
1693.357,27.96,,36.01,41400.0,9
1693.67,28.34,,24.49,41400.0,9
1693.977,28.0,,34.92,41400.0,9
1694.289,28.01,,34.4,41400.0,9
1694.618,28.07,,32.82,42030.0,9
1694.928,27.94,,36.46,42030.0,9
1695.241,27.63,,45.95,42030.0,9
1695.549,27.67,,44.94,42030.0,9
1695.857,27.35,,54.4,41460.0,9
1696.168,27.68,,44.52,41460.0,9
1696.491,27.67,,45.08,41460.0,9
1696.801,27.82,,40.4,41850.0,9
1697.111,28.21,,28.88,41850.0,9
1697.422,27.94,,36.72,41850.0,9
1697.733,28.26,,27.3,40980.0,9
1698.041,28.31,,25.7,40980.0,9
1698.045,28.34,,24.61,40980.0,9
1698.365,28.33,,25.09,40980.0,9
1698.676,28.34,,24.53,41670.0,9
1698.983,27.94,,36.51,41670.0,9
1699.294,28.19,,29.18,41670.0,9
1699.602,28.45,,21.3,41700.0,9
1699.926,28.14,,30.68,41700.0,9
1700.235,28.64,,15.48,41700.0,9
1700.546,28.43,,21.71,41220.0,9
1700.858,28.21,,28.47,41220.0,9
1701.168,27.81,,40.51,41220.0,9
1701.477,27.46,,51.05,41400.0,9
1701.801,27.7,,43.75,41400.0,9
1702.107,27.7,,43.78,41400.0,9
1702.416,28.08,,32.3,41400.0,9
1702.727,28.99,,5.06,42450.0,9
1703.04,28.71,,13.35,42450.0,9
1703.362,28.73,,12.76,42450.0,9
1703.676,28.41,,22.12,41610.0,9
1703.988,27.77,,41.39,41610.0,9
1704.297,27.7,,43.5,41610.0,9
1704.611,27.96,,35.66,40560.0,9
1704.92,28.0,,34.62,40560.0,9
1705.232,28.03,,33.58,40560.0,9
1705.546,28.1,,31.5,40560.0,9
1705.856,28.12,,30.96,42240.0,9
1706.166,28.12,,30.95,42240.0,9
1706.479,28.34,,24.13,42240.0,9
1706.799,28.0,,34.57,42090.0,9
1706.802,27.66,,44.53,42090.0,9
1707.113,27.63,,45.61,42090.0,9
1707.425,27.33,,54.53,42180.0,9
1707.734,27.67,,44.65,42180.0,9
1708.044,27.67,,44.68,42180.0,9
1708.353,28.15,,30.06,42180.0,9
1708.666,28.2,,28.49,41070.0,9
1708.991,28.2,,28.47,41070.0,9
1709.305,28.2,,28.45,41070.0,9
1709.608,28.19,,28.96,41460.0,9
1709.917,28.27,,26.31,41460.0,9
1710.229,28.29,,25.76,41460.0,9
1710.542,28.31,,25.21,41670.0,9
1710.866,28.38,,23.06,41670.0,9
1711.176,28.34,,24.07,41670.0,9
1711.485,27.96,,35.54,41670.0,9
1711.797,28.2,,28.22,41820.0,9
1712.109,28.2,,28.2,41820.0,9
1712.422,28.27,,26.09,41820.0,9
1712.73,27.84,,39.08,42090.0,9
1713.043,27.56,,47.48,42090.0,9
1713.355,27.2,,58.53,42090.0,9
1713.664,27.42,,51.8,41430.0,9
1713.991,27.63,,45.64,41430.0,9
1714.301,27.72,,43.08,41430.0,9
1714.611,27.96,,35.77,41430.0,9
1714.924,27.96,,35.78,42030.0,9
1714.931,27.91,,37.34,42030.0,9
1715.234,28.19,,28.96,42030.0,9
1715.544,27.86,,38.88,41700.0,9
1715.856,27.94,,36.27,41700.0,9
1716.167,27.94,,36.27,41700.0,9
1716.478,27.87,,38.39,42240.0,9
1716.802,27.91,,37.36,42240.0,9
1717.114,27.84,,39.44,42240.0,9
1717.426,27.89,,37.9,42240.0,9
1717.734,27.98,,35.28,41700.0,9
1718.045,27.96,,35.8,41700.0,9
1718.36,27.91,,37.38,41700.0,9
1718.672,27.96,,35.84,40770.0,9
1718.98,27.66,,44.76,40770.0,9
1719.292,27.68,,44.27,40770.0,9
1719.605,27.37,,53.72,41940.0,9
1719.915,27.63,,45.93,41940.0,9
1720.239,27.93,,37.1,41940.0,9
1720.551,27.98,,35.54,41940.0,9
1720.862,28.31,,25.6,41610.0,9
1721.171,28.31,,25.57,41610.0,9
1721.478,28.2,,28.66,41610.0,9
1721.802,28.14,,30.69,42150.0,9
1722.114,28.1,,31.73,42150.0,9
1722.425,27.81,,40.61,42150.0,9
1722.735,28.28,,26.47,41640.0,9
1723.043,28.29,,25.91,41640.0,9
1723.356,28.48,,20.1,41640.0,9
1723.664,28.54,,18.49,41640.0,9
1723.673,28.13,,30.52,40440.0,9
1723.989,27.79,,40.98,40440.0,9
1724.3,27.98,,35.24,40440.0,9
1724.608,27.66,,44.7,41940.0,9
1724.92,27.7,,43.69,41940.0,9
1725.228,27.77,,41.64,41940.0,9
1725.554,27.52,,49.0,41970.0,9
1725.862,27.75,,42.24,41970.0,9
1726.169,27.72,,43.33,41970.0,9
1726.484,27.68,,44.4,41970.0,9
1726.795,27.98,,35.51,41610.0,9
1727.101,27.75,,42.32,41610.0,9
1727.428,28.05,,33.44,41610.0,9
1727.738,28.31,,25.57,41610.0,9
1728.048,28.0,,34.98,41610.0,9
1728.357,27.98,,35.5,41610.0,9
1728.67,27.96,,36.03,41670.0,9
1728.983,27.98,,35.51,41670.0,9
1729.293,27.94,,36.55,41670.0,9
1729.603,28.19,,29.23,41430.0,9
1729.928,27.93,,37.07,41430.0,9
1730.238,27.91,,37.6,41430.0,9
1730.55,27.94,,36.55,41430.0,9
1730.862,27.65,,45.45,42150.0,9
1731.174,27.67,,44.96,42150.0,9
1731.484,27.68,,44.48,42150.0,9
1731.796,27.63,,46.09,41370.0,9
1732.106,27.98,,35.66,41370.0,9
1732.114,28.14,,30.95,41370.0,9
1732.417,28.1,,31.98,41610.0,9
1732.727,28.12,,31.44,41610.0,9
1733.053,27.79,,41.38,41610.0,9
1733.364,28.08,,32.5,41610.0,9
1733.681,28.1,,31.98,42210.0,9
1733.989,28.06,,33.02,42210.0,9
1734.302,28.13,,30.93,42210.0,9
1734.605,28.19,,29.34,41970.0,9
1734.927,28.31,,25.64,41970.0,9
1735.241,28.33,,25.08,41970.0,9
1735.546,27.14,,60.75,42270.0,9
1735.854,26.83,,70.27,42270.0,9
1736.169,27.1,,62.01,42270.0,9
1736.489,26.77,,72.17,42270.0,9
1736.8,28.17,,30.31,41370.0,9
1737.11,28.12,,31.86,41370.0,9
1737.422,27.87,,39.18,41370.0,9
1737.727,27.89,,38.67,42120.0,9
1738.054,27.54,,49.17,42120.0,9
1738.366,27.63,,46.62,42120.0,9
1738.674,27.87,,39.32,40980.0,9
1738.983,27.93,,37.77,40980.0,9
1739.295,28.03,,34.66,40980.0,9
1739.608,28.05,,34.12,40980.0,9
1739.917,28.06,,33.59,41640.0,9
1740.227,28.03,,34.62,41640.0,9
1740.543,28.31,,26.24,41640.0,9
1740.853,27.98,,36.16,41220.0,9
1740.86,27.89,,38.77,41220.0,9
1741.165,27.86,,39.83,41220.0,9
1741.483,27.86,,39.84,41910.0,9
1741.804,27.89,,38.81,41910.0,9
1742.114,28.26,,27.83,41910.0,9
1742.422,28.03,,34.62,41910.0,9
1742.737,27.75,,43.0,41460.0,9
1743.047,27.72,,44.06,41460.0,9
1743.358,27.4,,53.53,41460.0,9
1743.663,27.72,,44.17,41640.0,9
1743.979,27.91,,38.47,41640.0,9
1744.289,28.26,,28.0,41640.0,9
1744.602,28.24,,28.49,41790.0,9
1744.917,28.24,,28.47,41790.0,9
1745.23,28.2,,29.48,41790.0,9
1745.55,27.89,,38.86,41790.0,9
1745.855,28.17,,30.5,41610.0,9
1746.177,28.17,,30.48,41610.0,9
1746.486,28.19,,29.95,41610.0,9
1746.8,28.2,,29.4,42540.0,9
1747.109,28.22,,28.84,42540.0,9
1747.414,27.93,,37.72,42540.0,9
1747.731,28.19,,29.88,42060.0,9
1748.045,27.93,,37.72,42060.0,9
1748.362,28.06,,33.51,42060.0,9
1748.674,28.05,,34.02,42060.0,9
1748.984,27.77,,42.38,41940.0,9
1749.3,27.79,,41.88,41940.0,9
1749.304,27.47,,51.35,41940.0,9
1749.61,27.42,,53.03,41910.0,9
1749.921,27.72,,44.19,41910.0,9
1750.232,27.72,,44.22,41910.0,9
1750.545,27.98,,36.39,40320.0,9
1750.855,28.06,,33.79,40320.0,9
1751.169,28.12,,32.2,40320.0,9
1751.482,28.03,,34.79,40320.0,9
1751.793,28.01,,35.31,41910.0,9
1752.105,27.98,,36.35,41910.0,9
1752.415,28.03,,34.78,41910.0,9
1752.727,28.27,,27.45,42390.0,9
1753.041,27.98,,36.31,42390.0,9
1753.355,27.93,,37.87,42390.0,9
1753.672,27.93,,37.88,41310.0,9
1753.986,27.87,,39.45,41310.0,9
1754.301,27.6,,47.89,41310.0,9
1754.616,27.68,,45.33,41310.0,9
1754.929,27.4,,53.74,41640.0,9
1755.228,27.68,,45.43,41640.0,9
1755.554,27.68,,45.46,41640.0,9
1755.865,27.98,,36.57,42000.0,9
1756.174,28.24,,28.71,42000.0,9
1756.488,28.0,,36.02,42000.0,9
1756.8,28.31,,26.59,42180.0,9
1757.116,28.24,,28.67,42180.0,9
1757.43,28.27,,27.57,42180.0,9
1757.753,28.34,,25.46,42150.0,9
1757.757,28.29,,27.01,42150.0,9
1758.067,28.03,,34.83,42150.0,9
1758.379,28.29,,26.98,42150.0,9
1758.69,28.27,,27.41,41730.0,9
1758.998,28.33,,25.8,41730.0,9
1759.309,28.24,,28.37,41730.0,9
1759.618,27.98,,36.2,41910.0,9
1759.931,27.65,,46.17,41910.0,9
1760.255,27.53,,49.9,41910.0,9
1760.564,27.68,,45.26,41790.0,9
1760.873,27.66,,45.82,41790.0,9
1761.179,27.93,,38.0,41790.0,9
1761.504,27.79,,42.19,41790.0,9
1761.814,28.03,,34.84,41160.0,9
1762.121,28.0,,35.87,41160.0,9
1762.433,27.74,,43.73,41160.0,9
1762.746,27.93,,37.99,42210.0,9
1763.058,27.94,,37.53,42210.0,9
1763.369,28.06,,33.89,42210.0,9
1763.691,28.36,,24.98,42090.0,9
1763.997,28.1,,32.79,42090.0,9
1764.304,28.1,,32.78,42090.0,9
1764.63,28.05,,34.32,42090.0,9
1764.94,27.98,,36.43,41490.0,9
1765.248,27.99,,35.91,41490.0,9
1765.557,28.26,,28.05,41490.0,9
1765.869,27.93,,37.97,41760.0,9
1766.194,27.65,,46.35,41760.0,9
1766.201,27.61,,47.43,41760.0,9
1766.505,27.35,,55.33,41670.0,9
1766.814,27.65,,46.5,41670.0,9
1767.125,27.66,,46.01,41670.0,9
1767.434,28.31,,26.65,41670.0,9
1767.746,28.27,,27.66,41730.0,9
1768.068,28.31,,26.58,41730.0,9
1768.379,28.33,,26.03,41730.0,9
1768.689,28.22,,29.17,41700.0,9
1768.999,28.29,,27.03,41700.0,9
1769.308,28.22,,29.11,41700.0,9
1769.632,28.24,,28.57,41700.0,9
1769.943,28.26,,28.02,41700.0,9
1770.252,28.36,,24.87,41700.0,9
1770.565,28.13,,31.6,41700.0,9
1770.876,28.38,,24.26,41400.0,9
1771.188,28.1,,32.6,41400.0,9
1771.497,28.05,,34.16,41400.0,9
1771.807,27.77,,42.55,41910.0,9
1772.132,27.42,,53.05,41910.0,9
1772.441,27.7,,44.73,41910.0,9
1772.751,27.68,,45.28,41730.0,9
1773.062,27.65,,46.35,41730.0,9
1773.373,27.96,,36.96,41730.0,9
1773.683,28.15,,31.18,41730.0,9
1773.992,28.2,,29.6,41580.0,9
1774.318,28.59,,18.03,41580.0,9
1774.324,28.29,,26.88,41580.0,9
1774.629,28.22,,28.93,42000.0,9
1774.94,28.19,,29.98,42000.0,9
1775.251,27.8,,41.52,42000.0,9
1775.561,28.08,,33.16,41580.0,9
1775.871,28.05,,34.19,41580.0,9
1776.185,28.31,,26.3,41580.0,9
1776.497,27.91,,38.32,41580.0,9
1776.805,27.94,,37.28,41820.0,9
1777.131,27.98,,36.24,41820.0,9
1777.441,27.89,,38.89,41820.0,9
1777.753,28.01,,35.26,41820.0,9
1778.062,27.68,,45.21,41820.0,9
1778.372,27.66,,45.76,41820.0,9
1778.683,27.42,,53.13,41520.0,9
1778.995,27.65,,46.37,41520.0,9
1779.311,28.01,,35.43,41520.0,9
1779.624,28.01,,35.43,41520.0,9
1779.937,28.26,,28.1,40860.0,9
1780.247,28.27,,27.55,40860.0,9
1780.558,28.26,,28.04,40860.0,9
1780.869,28.34,,25.39,42060.0,9
1781.181,28.43,,22.72,42060.0,9
1781.493,28.14,,31.58,42060.0,9
1781.808,28.47,,21.59,41910.0,9
1782.117,28.41,,23.12,41910.0,9
1782.431,28.33,,25.68,41910.0,9
1782.754,28.38,,24.08,41910.0,9
1783.066,27.98,,36.1,41700.0,9
1783.071,27.66,,45.52,41700.0,9
1783.377,27.93,,37.7,41700.0,9
1783.688,27.7,,44.54,41940.0,9
1783.996,27.75,,43.01,41940.0,9
1784.309,27.87,,39.39,41940.0,9
1784.62,27.61,,47.26,42150.0,9
1784.931,27.84,,40.48,42150.0,9
1785.243,27.72,,44.15,42150.0,9
1785.567,27.87,,39.46,42150.0,9
1785.877,27.86,,39.99,41820.0,9
1786.183,27.8,,41.59,41820.0,9
1786.493,27.8,,41.61,41820.0,9
1786.805,27.89,,39.03,42030.0,9
1787.117,27.87,,39.56,42030.0,9
1787.444,27.94,,37.46,42030.0,9
1787.752,27.96,,36.95,41940.0,9
1788.064,28.0,,35.9,41940.0,9
1788.373,28.26,,28.04,41940.0,9
1788.686,28.15,,31.18,42600.0,9
1788.996,28.17,,30.64,42600.0,9
1789.307,27.87,,39.51,42600.0,9
1789.628,28.15,,31.15,42600.0,9
1789.934,27.6,,47.89,41910.0,9
1790.244,27.61,,47.41,41910.0,9
1790.554,27.61,,47.45,41910.0,9
1790.88,27.63,,46.96,41880.0,9
1791.188,28.05,,34.4,41880.0,9
1791.5,28.33,,26.01,41880.0,9
1791.81,28.36,,24.94,41820.0,9
1791.814,28.33,,25.95,41820.0,9
1792.123,27.87,,39.57,41820.0,9
1792.429,28.2,,29.6,41820.0,9
1792.754,28.2,,29.58,41760.0,9
1793.063,28.17,,30.61,41760.0,9
1793.374,28.24,,28.51,41760.0,9
1793.686,28.27,,27.44,41310.0,9
1793.995,28.27,,27.43,41310.0,9
1794.317,28.36,,24.77,41310.0,9
1794.626,28.29,,26.81,41040.0,9
1794.937,28.0,,35.69,41040.0,9
1795.247,28.01,,35.17,41040.0,9
1795.568,27.42,,53.02,41040.0,9
1795.878,27.73,,43.66,42000.0,9
1796.192,27.68,,45.25,42000.0,9
1796.5,27.96,,36.88,42000.0,9
1796.812,27.98,,36.37,41730.0,9
1797.122,27.98,,36.34,41730.0,9
1797.43,28.31,,26.4,41730.0,9
1797.744,27.98,,36.33,41730.0,9
1798.056,28.01,,35.29,41730.0,9
1798.367,28.01,,35.29,41730.0,9
1798.695,27.98,,36.33,41730.0,9
1799.004,27.94,,37.37,42120.0,9
1799.314,28.15,,31.09,42120.0,9
1799.627,27.89,,38.93,42120.0,9
1799.935,27.91,,38.42,41610.0,9
1800.248,27.94,,37.4,41610.0,9
1800.251,27.94,,37.4,41610.0,9
1800.56,28.0,,35.84,41610.0,9
1800.871,28.29,,26.94,41610.0,9
1801.18,27.96,,36.85,41610.0,9
1801.506,27.73,,43.67,41610.0,9
1801.818,27.65,,46.3,41760.0,9
1802.129,27.6,,47.92,41760.0,9
1802.441,27.72,,44.31,41760.0,9
1802.753,27.96,,37.0,41160.0,9
1803.067,28.27,,27.59,41160.0,9
1803.382,28.33,,25.98,41160.0,9
1803.691,28.22,,29.07,41250.0,9
1804.004,28.15,,31.15,41250.0,9
1804.313,28.2,,29.58,41250.0,9
1804.623,27.86,,40.02,41250.0,9
1804.932,28.17,,30.62,41640.0,9
1805.242,28.29,,26.91,41640.0,9
1805.568,28.15,,31.04,41640.0,9
1805.883,28.22,,28.91,41670.0,9
1806.194,28.22,,28.86,41670.0,9
1806.504,27.91,,38.28,41670.0,9
1806.814,28.31,,26.26,41820.0,9
1807.125,28.01,,35.14,41820.0,9
1807.437,27.72,,44.05,41820.0,9
1807.75,27.65,,46.16,41820.0,9
1808.06,27.39,,54.06,41670.0,9
1808.367,27.74,,43.63,41670.0,9
1808.695,27.72,,44.18,41670.0,9
1808.698,28.05,,34.31,41130.0,9
1809.005,28.0,,35.86,41130.0,9
1809.318,27.96,,36.92,41130.0,9
1809.625,28.03,,34.84,41700.0,9
1809.934,28.24,,28.56,41700.0,9
1810.25,27.94,,37.42,41700.0,9
1810.559,27.93,,37.95,41700.0,9
1810.869,27.89,,39.0,41850.0,9
1811.179,27.91,,38.49,41850.0,9
1811.507,27.93,,37.98,41850.0,9
1811.835,27.93,,37.94,41820.0,9
1812.132,27.91,,38.46,41820.0,9
1812.447,27.96,,36.89,41820.0,9
1812.773,27.98,,36.38,41940.0,9
1813.098,27.6,,47.9,41940.0,9
1813.407,27.68,,45.38,41940.0,9
1813.715,27.39,,54.32,41940.0,9
1814.029,27.68,,45.48,41700.0,9
1814.34,27.73,,43.95,41700.0,9
1814.651,27.87,,39.8,41700.0,9
1814.964,28.13,,31.96,41730.0,9
1815.275,27.93,,38.25,41730.0,9
1815.588,28.19,,30.4,41730.0,9
1815.898,28.36,,25.11,42060.0,9
1816.213,28.67,,15.65,42060.0,9
1816.537,28.54,,19.71,42060.0,9
1816.546,28.27,,27.51,41460.0,9
1816.848,28.2,,29.6,41460.0,9
1817.161,27.89,,39.01,41460.0,9
