Tiempo,Temperatura (°C),Potencia Luz (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
229.321,24.91,100,2941.2,45
229.322,24.87,100,2941.2,45
229.63,24.86,100,2941.2,45
229.945,24.94,100,2941.2,45
230.256,25.06,100,2941.2,45
230.568,25.13,100,2941.2,45
230.88,25.18,100,2941.2,45
231.193,25.13,100,2941.2,45
231.504,25.26,100,2941.2,45
231.815,25.25,100,2941.2,45
232.127,25.23,100,2941.2,45
232.44,25.08,100,2941.2,45
232.754,25.32,100,2941.2,45
233.064,25.15,100,2941.2,45
233.376,25.13,100,2941.2,45
233.702,25.25,100,2941.2,45
234.014,25.01,100,2941.2,45
234.326,25.08,100,2940.0,45
234.636,25.08,100,2940.0,45
234.948,25.16,100,2940.0,45
235.261,25.14,100,2941.2,45
235.571,25.14,100,2941.2,45
235.883,25.09,100,2941.2,45
236.194,25.18,100,2941.2,45
236.507,25.16,100,2941.2,45
236.818,25.08,100,2941.2,45
236.819,25.11,100,2941.2,45
237.127,25.08,100,2942.4,45
237.453,25.09,100,2942.4,45
237.764,25.08,100,2942.4,45
238.074,25.14,100,2943.6,45
238.384,25.04,100,2943.6,45
238.698,25.11,100,2943.6,45
239.009,25.37,100,2942.4,45
239.321,25.43,100,2942.4,45
239.629,25.62,100,2942.4,45
239.938,25.62,100,2942.4,45
240.252,25.42,100,2942.4,45
240.563,25.35,100,2942.4,45
240.876,25.26,100,2942.4,45
241.191,25.18,100,2942.4,45
241.503,25.25,100,2942.4,45
241.828,25.23,100,2942.4,45
242.127,25.38,100,2943.6,45
242.45,25.48,100,2943.6,45
242.751,25.47,100,2943.6,45
243.063,25.5,100,2943.6,45
243.389,25.4,100,2944.8,45
243.701,25.23,100,2944.8,45
244.011,25.3,100,2944.8,45
244.321,25.4,100,2948.4,45
244.322,25.38,100,2948.4,45
244.633,25.55,100,2948.4,45
244.945,25.64,100,2949.6,45
245.256,25.48,100,2949.6,45
245.567,25.33,100,2949.6,45
245.878,25.3,100,2949.6,45
246.192,25.26,100,2949.6,45
246.505,25.37,100,2949.6,45
246.817,25.38,100,2949.6,45
247.126,25.23,100,2949.6,45
247.441,25.35,100,2949.6,45
247.752,25.37,100,2949.6,45
248.063,25.33,100,2948.4,45
248.391,25.47,100,2948.4,45
248.717,25.35,100,2948.4,45
249.029,25.42,100,2948.4,45
249.343,25.48,100,2948.4,45
249.653,25.42,100,2948.4,45
249.964,25.5,100,2948.4,45
